epoch,E,Lres,Lnorm,NormValue,Overlap0
86,250.25367997166524,4.836593299155712,0.9756705466334651,0.011400221373444767,
87,250.12675349919658,4.579986067043267,0.977329522300474,0.010872052688798345,
88,249.0181497305637,4.442663575916498,0.9783740961520714,0.010542394427564935,
89,249.03614657647344,4.273239596624143,0.9790263532251365,0.010004887530745677,
90,247.10401274595412,4.1397326559742345,0.9800903227130114,0.008138461148822109,
91,249.06914684134898,3.7828637373618372,0.9837893122522267,0.007509003374447452,
92,247.38635301083377,3.4756476595017514,0.9850383783827825,0.007309553378917149,
93,246.12175913362165,3.4744421627757354,0.985434322812765,0.006719037854688694,
94,245.7134467819184,3.1764276837225864,0.9866070697603152,0.005998053449308292,
95,243.98520530031558,2.950570893564319,0.9880398697465642,0.005272017638965662,
96,245.63614781536268,2.8135686718099606,0.9894837588920542,0.005647864972714935,
97,244.038922922162,3.0054284112814615,0.9887361684333201,0.005486743216634107,
98,244.78852795995633,2.8731384660909756,0.989056617917857,0.005820622353227275,
99,240.677378768371,2.9974078319774624,0.9883926349381245,0.005407763619345582,
100,240.84108477722992,2.9065733851662054,0.9892137166686715,0.005562122098012648,
101,238.02550575273327,2.9179833930306107,0.9889066930062079,0.00535664499261562,
102,237.14147793774558,2.8302094437384206,0.9893154036603458,0.005868370376267808,
103,240.47818948643527,3.0889614420433684,0.9882976970183374,0.005922877871638393,
104,235.0013541110631,2.9493380690059894,0.9881893247390056,0.005644450473137614,
105,234.60624191012553,2.987346614856982,0.9887429588748684,0.005941475081126874,
106,232.83200246353883,2.9624288130020675,0.988152350963886,0.005413744366168548,
107,234.26965190964785,3.09363943123094,0.9892018198957251,0.0054969208888300865,
108,229.29895097812448,3.045253200865876,0.9890363743615977,0.005509679188652193,
109,236.8764682623143,3.2193250920047873,0.9890109981874575,0.005768261410041003,
110,232.73474278976948,3.291359941569899,0.9884967500196125,0.006098979130774073,
111,231.4156855303306,3.3592234559584675,0.9878392392848895,0.006583983914838906,
112,229.02589579867183,3.522979111946798,0.986875381014513,0.006546687890722385,
113,227.64642950149522,3.522132541012067,0.9869494833408936,0.00566974554716348,
114,225.88216703705328,3.3501341965609006,0.9886926549202426,0.005513559425138148,
115,223.4698949185222,3.306733833922346,0.9890032804872584,0.006348457944367216,
116,222.5398037472707,3.554532412889131,0.987343387029537,0.006209136255303569,
117,218.06769875908157,3.4813676994781937,0.9876202808624297,0.004731592668901076,
118,225.0100825949265,3.339854769766717,0.9905592026313822,0.005586048293998544,
119,219.1604909724635,3.50343426109809,0.9888591073475458,0.007093578370956274,
120,217.57315194774455,3.8989680104691304,0.9858631621121924,0.006221180101924151,
121,216.39501482237603,3.7653963217928337,0.9875963428780122,0.0054830090770176506,
122,212.21492806345273,3.7456866056379434,0.9890640452345034,0.005879288198036432,
123,210.29653200765844,3.7352900063234613,0.9882759896336427,0.005211123544554016,
124,208.88349961290362,3.6138878229893345,0.9896049087194886,0.005189359985419747,
125,203.92358363340676,3.6125661849218655,0.9896482094862189,0.005632862076949627,
126,205.58559228014002,3.887549443099197,0.9887660049812788,0.006038377000985795,
127,201.03817073023436,3.907498992636739,0.9879597079948346,0.003967395810950897,
128,203.64319082554462,3.503318500053795,0.9920809486076191,0.00518385486098908,
129,196.63521254799593,3.783472736443197,0.9896591626292417,0.006175044237347827,
130,198.91828719613395,4.216827161288355,0.9876880426966376,0.0050601744079931486,
131,196.83110328440023,3.975249936232962,0.989905256549053,0.0059301124669369435,
132,190.1107670270036,4.2374981407837495,0.9881749412999966,0.00451905197191642,
133,194.2093591927513,3.845329145429356,0.9909823178868922,0.005544033807390826,
134,188.15259690252088,4.082439034519494,0.9889426686960757,0.005624706899371364,
135,185.84951974868372,4.237583742075583,0.9887822235289612,0.0058844961504464265,
136,185.75852036754458,4.449052577605658,0.9882656349940518,0.005679488122604825,
137,178.72222293731744,4.162572652692878,0.9886732803401252,0.004077762883094947,
138,190.9470754913698,4.121921122414366,0.9918611023839409,0.005984648102624948,
139,186.5593648028598,4.792552914649815,0.9880665198076622,0.00884315162467459,
140,182.0223481846699,5.112789298179059,0.9823918980813077,0.006845583452602593,
141,178.17483797254266,4.706694909658955,0.9863556951076015,0.004675715327131381,
142,179.5505966073306,4.4700982818208885,0.9906704316595576,0.006929037857228587,
143,179.41218181960633,5.060961641481017,0.9861899358511699,0.009762746026640744,
144,172.66166896106614,5.302787015116831,0.9805698191566993,0.007339915342526462,
145,170.65187800896993,5.224676541205288,0.9853740436721826,0.004577214206794038,
146,169.50095782062692,4.438923227802765,0.9908665224763068,0.00670588892581852,
147,167.7420879088836,5.216197346314409,0.9866331910946484,0.010674099523669454,
148,165.0374350844892,5.790916485827936,0.9787657373533022,0.008717289997062897,
149,162.16957796320705,5.418514136726504,0.9826414111507671,0.0045562750498781895,
150,173.47434543144584,4.9661260581191415,0.9909082095425737,0.00527341315106618,
151,166.49638328489053,5.1072923289152,0.9894809825841294,0.011140704752945662,
152,161.29668858760382,6.189991596489632,0.9778427057965009,0.01198849788535177,
153,157.96158650099923,6.541164237505518,0.9761667283108436,0.0070611967959676065,
154,149.50198432465052,5.22171836144288,0.9859274669082562,0.00634348401160082,
155,147.07928919390065,5.207769191448033,0.9873532717662039,0.010297909515925102,
156,150.0886185461747,5.91173234188504,0.9795102279085479,0.008817731768843855,
157,144.42814127214618,5.5949657567067295,0.9824422888558596,0.0047818678584535534,
158,170.4615538976999,5.135004943681114,0.9904591305433086,0.005322174100329609,
159,173.57724655547943,5.639908571729921,0.989383977336495,0.009748931226271663,
160,145.95475321005122,6.191828990621142,0.9805971792075113,0.012116760557397736,
161,144.63231991895591,6.4323503331753,0.9759132947716098,0.008774720252909934,
162,145.6812965988641,5.985986399628263,0.9825275552096969,0.0060357439246933806,
163,142.00334952161498,5.249552766266568,0.9879649423553376,0.008070663935186146,
164,133.19172024021339,5.411489867936145,0.9839238077459823,0.01165258404816305,
165,136.9969179322131,6.1369301465529995,0.9768306146186734,0.009372569394143267,
166,132.86149378173712,5.861114450065233,0.9813427062687616,0.00579403351401337,
167,145.94066880035624,5.366297547345294,0.9884455037963347,0.006719743886485017,
168,145.98627261075475,5.6512677390744255,0.9866056671849299,0.01176506224697469,
169,135.86256455220013,6.253282572759604,0.9766082921957258,0.012781538179249558,
170,131.58133767363933,6.101658830125624,0.9746002913597285,0.008565784357768287,
171,128.3876055800519,5.730591263941619,0.9829418039461271,0.007362771360995566,
172,125.60965598727704,5.231810913009502,0.9853286676801231,0.010535475894118188,
173,122.02757469023966,5.815246278763679,0.9790400444640792,0.009963536255725297,
174,118.37643735166259,5.556752148931567,0.9801721995432685,0.00705615809654763,
175,129.26104520560523,5.447482995849221,0.9859374731739883,0.00830557088254661,
176,128.81884255091077,5.709562236423717,0.9834578407425919,0.012982535880538118,
177,122.97179628885532,6.401719620682632,0.9742034744768132,0.012618205839268683,
178,118.20570160300399,5.996984053221527,0.9749228074400649,0.008001519743088872,
179,121.44893301005871,5.347076728222766,0.9840609848320214,0.007975652358249454,
180,118.44952369187052,5.275725494730025,0.9841123063140407,0.012122978615152494,
181,111.65107088881398,5.687227477884999,0.9759010093801983,0.011291754143062967,
182,109.9372817510987,5.7070286432151995,0.9775439954255015,0.007406149071778794,
183,119.72687318518895,5.277144112978938,0.9852425529005158,0.007778889507522602,
184,115.14114449198297,5.195201097086876,0.9845027321069251,0.012611850416469492,
185,110.78249861864103,5.603958924516764,0.9749353579379884,0.01318154235993547,
186,108.95291099114786,5.678833560345312,0.9738106683391158,0.009045191417978889,
187,104.09663127083748,4.994779312518748,0.9819914326518301,0.009068832794259647,
188,101.50113378111006,4.961096106449929,0.981944578139731,0.013243861952335411,
189,107.44611740368155,5.671168838679398,0.9736876759747417,0.012417815819165517,
190,105.88596645315403,5.364771555526307,0.9753185705113876,0.008176537631001528,
191,102.53360682924813,4.954898764355558,0.9837137805056281,0.008554902882380795,
192,99.05355585843701,4.705366182052959,0.9829633805985654,0.013086685942558018,
193,102.66755338200748,5.323418900085802,0.9739978894638431,0.012718859603812797,
194,100.17740324930062,5.330809161597156,0.9747240501819959,0.008355225114148695,
195,97.53777245819678,4.624528010080985,0.9833593595584108,0.008452057963462146,
196,95.54052779300422,4.522392920325842,0.9831673213568934,0.01261231074943646,
197,97.70536906576761,5.1791696379462095,0.9749344488835674,0.01233435436202602,
198,95.83110039740404,4.945170001482343,0.9754834275734761,0.008404852914947244,
199,94.34384095587947,4.507227844493182,0.9832609357226275,0.008521237760863611,
200,92.11079323690397,4.422491263192601,0.9830301359712499,0.012372063737368046,
201,92.8882411456129,4.803562961569432,0.9754089404863853,0.012014478296538351,
202,91.05020823070085,4.552149392985833,0.9761153910956613,0.008362316188165577,
203,91.15066190991726,4.377364184529325,0.9833452959556996,0.008684525126726524,
204,88.70917697827997,4.160383784026982,0.9827063707232236,0.012635896943468575,
205,89.74479037171736,4.711161418110711,0.9748878720046288,0.012312617485471833,
206,87.87809081472015,4.553814235485278,0.9755263655783999,0.008562332644856554,
207,87.01405555797051,4.0244233396911735,0.9829486482506081,0.008809518938231961,
208,84.81893100215463,3.8117634633319266,0.982458569747459,0.012822732765255359,
209,86.85390804892572,4.7471110736773685,0.9745189569450584,0.012693153858068731,
210,85.42221314391705,4.38110559828446,0.9747748084387272,0.008996664570709844,
211,82.74981453382935,4.134729826842029,0.9820876108319783,0.009086601978229792,
212,80.96417650757797,3.856414866050131,0.9819093623790512,0.01282832056378373,
213,84.20304577075457,4.287613991570895,0.9745079246809198,0.012631705556048723,
214,82.63752032948527,4.537384684685282,0.9748961488731572,0.009070769682830895,
215,79.303351054399,3.639108951416225,0.9819407394969771,0.009248328265914846,
216,77.56744767436419,3.790558361262663,0.9815888750438845,0.01282836354699434,
217,81.75275301306566,4.274881363319862,0.9745078398173052,0.012530074903081423,
218,80.1739729401048,4.15383199309913,0.975096852970914,0.009042878606741878,
219,76.21278794403969,3.632627591015715,0.9819960164400124,0.009199324875980672,
220,74.6438182021896,3.6904552439532345,0.9816859778262126,0.012693170560784178,
221,79.15420004387539,4.072511979158546,0.9747747754573167,0.012351208620551979,
222,77.46528451858049,3.8445399751287086,0.9754501351132845,0.00889826571556186,
223,73.73840660252729,3.4920489435144773,0.982282647701621,0.008982446761532223,
224,72.22456669174991,3.4939261310691085,0.9821157908267593,0.012393930785250714,
225,76.16608499474695,3.8991949432502744,0.9753657479498081,0.012163926418606256,
226,74.46065114116033,3.8015020594915314,0.9758201082687047,0.008855202467428524,
227,71.74972264025185,3.3759830668816875,0.9823680096758821,0.008842450985620686,
228,70.53322333809564,3.3647947520625583,0.9823932869681918,0.011984627825757828,
229,72.7545853315379,3.551669070000692,0.9761743756526063,0.011760582170452916,
230,71.2692844513804,3.3996278479549025,0.9766171469520821,0.008678879178680612,
231,70.1771330316299,3.4310648246527844,0.9827175645864369,0.008752915992730995,
232,68.94266422188917,3.0736800520537804,0.9825707815529139,0.01184961128557184,
233,69.76869617942712,3.333792186617926,0.9764411907164755,0.011706548843506213,
234,68.50245157593882,3.43442258884601,0.976723945598813,0.008737922372066383,
235,68.34442817545418,3.0905588762014236,0.9826005065432475,0.008849442180912112,
236,67.0357384378025,3.039879623191618,0.9823794282650891,0.011868517314668262,
237,67.42527540539486,3.320740994226494,0.9764038270739119,0.011664012045167503,
238,66.34559556118093,3.4113079633117303,0.9768080250866548,0.008729423219624126,
239,66.34042811159003,2.898594471064934,0.9826173563904991,0.008887896873434366,
240,65.16465218313301,3.057263309383829,0.9823032009639641,0.011908445247857584,
241,65.35352651943352,3.2773430086947775,0.976324920572506,0.01169454645858328,
242,64.40178365234057,3.2330832491735877,0.9767476694997055,0.00876928936397709,
243,64.42246968938852,3.045427663223016,0.9825383217079949,0.008895400080521252,
244,63.38474148974307,2.799970142459933,0.9822883279815501,0.011831665473333235,
245,63.506210577096525,3.0539498897229027,0.9764766573612064,0.011664232359877874,
246,62.72435491521611,2.9690575763624167,0.9768075895967894,0.008883578843822482,
247,62.31450674726025,2.9601183733841516,0.9823117602854294,0.009054920003279352,
248,61.237730953155314,2.860249855482306,0.9819721515697071,0.011926919815294557,
249,62.14286730999648,2.963708837904264,0.9762884117856913,0.011769360795611795,
250,61.153155086538995,3.062236275533821,0.9765997962623137,0.009010715190831868,
251,60.3610874032208,2.840754398886989,0.9820597626065866,0.009145763203756348,
252,59.04983226194222,2.720381246576837,0.9817921185770664,0.011993613197244275,
253,60.71962626696743,3.0519861070954835,0.9761566203630366,0.011882315831752442,
254,59.57437957176421,2.8481109787066314,0.9763765577660206,0.009161301396959379,
255,58.26957886929433,2.6199756505497254,0.9817613266493672,0.00924588369038906,
256,57.01707838731886,2.510392219538489,0.9815937189844381,0.012004600755649528,
257,59.09397651406513,2.8244276562100916,0.9761349089280034,0.011862763714613506,
258,58.213884986025235,2.7778037987988693,0.9764151977337218,0.009244926436931257,
259,56.06701632423683,2.580655891526023,0.9815956157909617,0.009342163787764604,
260,55.307405243894465,2.6457412425704536,0.9814029484487081,0.011840071763703516,
261,57.74471101592264,2.978193529803916,0.9764600437719626,0.011646978479527063,
262,56.37357619526089,2.621772020838738,0.9768416951486484,0.00911848612389552,
263,54.95042180350826,2.473211493647727,0.9818461745414006,0.009168230335051847,
264,53.83618512406918,2.4485407968446533,0.9817475957773728,0.01167495025419437,
265,55.283810115683195,2.835252920505763,0.9767864039550491,0.011450343720106736,
266,54.586381969546835,2.613828187889273,0.9772304229310951,0.0090669711719811,
267,53.259949808330944,2.4019576329386707,0.9819482676222714,0.00927849113964619,
268,53.03262020647767,2.438902932083691,0.9815291081185361,0.011318393423708422,
269,53.8107638073069,2.5699473820967222,0.9774913191822769,0.011392571386625604,
270,52.163818218141,2.602043365660667,0.9773446479095481,0.009068248923679627,
271,51.86400021966663,2.372900555501698,0.9819457352911826,0.00927876033256427,
272,50.93116178679844,2.5152180739052294,0.9815285747281807,0.011632761484060766,
273,52.2959857962582,2.508305074861198,0.9768697981716234,0.011396142859381734,
274,52.203676363317015,2.4160720766365182,0.977337586353308,0.00939415944082491,
275,49.68887756135815,2.449985612517367,0.9812999313499499,0.009396886076666333,
276,48.75588106471356,2.1540213948611404,0.9812945293146051,0.011622137057852141,
277,51.47492784906844,2.418907494623445,0.9768907999540873,0.011279397780598447,
278,50.98671610238586,2.469934992026534,0.977568429253096,0.009359329058310977,
279,47.629583324994776,2.1673692637062287,0.9813689389237998,0.009828133282460556,
280,51.270202120357446,2.3537043288379995,0.9804403256388967,0.009915290673643839,
281,48.184062099998854,2.0998997156014774,0.9802677316418552,0.011477040976092829,
282,48.990220967843875,2.4535080176527817,0.9771776405173813,0.010572579116268447,
283,45.71756184278827,2.2308628939980655,0.9789666211966329,0.008654394586311911,
284,61.888392685714095,2.5170727763366108,0.9827661093730318,0.008825603503560401,
285,65.34008782012883,2.7379230264500105,0.9824266842700812,0.01073294764650057,
286,52.6830038271887,2.610091116976461,0.9786493008721814,0.012564329726953406,
287,48.18441310990994,2.4656873444447536,0.9750292029275808,0.012648462973254507,
288,55.472338558481205,2.8896844662780943,0.9748630576690768,0.013297940107626109,
289,48.941166919864244,2.4031440741885257,0.9735809549958538,0.013703700098528946,
290,50.9897304238117,2.701099576412242,0.9727803911993326,0.01316363331193314,
291,51.75273082842969,2.9863661119013707,0.9738460146181047,0.013690464152086319,
292,50.77028564935652,2.833435503129476,0.972806500504527,0.015882860421084243,
293,46.49664577813023,2.980674343651576,0.9684865444129872,0.018076668969549084,
294,52.711408888712846,3.4076318869239013,0.9641734280219365,0.01867089239617058,
295,52.439818809780604,3.4211338077891877,0.9630068174305282,0.017831741828841216,
296,45.731294597466125,2.914409593283639,0.9646544873589681,0.016898298951833042,
297,45.553736945256595,2.8746343364545366,0.9664889546037995,0.01756571394691948,
298,46.17689565246339,3.07474329788875,0.965177126412626,0.01791091866653455,
299,44.049867490419125,2.89077399512071,0.96449896367441,0.016955177695133997,
300,43.79168403762186,2.8715534433271066,0.9663771226604055,0.01765499041190628,
301,44.23958698772769,2.9529673271283716,0.9650017178626319,0.01633602201613059,
302,42.56402021171648,2.7323977985364536,0.9675948215830503,0.015534352366317169,
303,44.871509301093646,2.8383685583801554,0.9691726113708066,0.014551805627575283,
304,43.165838614420686,2.7331016398380155,0.9711081437918722,0.01582581969832613,
305,44.03925412106452,2.758742389269274,0.9685988171724718,0.016279581261556438,
306,41.104605699895885,2.557286553252777,0.9677058622429386,0.014245925073200296,
307,44.79302403936852,2.6286734701007317,0.9717110962347906,0.015059441462964653,
308,42.733278783170356,2.6217818986632437,0.9701079038512471,0.017196459823901517,
309,42.10062316990259,2.5862183688012115,0.965902798582672,0.016650318903154493,
310,43.61773994122678,2.826775489134721,0.9669765953132677,0.016491274620482114,
311,39.41314869213118,2.625896741990555,0.9672894128976438,0.016418688577878936,
312,40.79391611464165,2.4476487750541747,0.9674321961788594,0.017578381174117495,
313,38.93260239517281,2.4959009412417554,0.9651522371364676,0.016894874034759137,
314,40.03082284733856,2.6218979318034727,0.9664956886991322,0.017778797006674764,
315,38.58356573093681,2.606199886256624,0.9647584916096551,0.01620895276975615,
316,38.460857767426404,2.456909831144447,0.9678448246103798,0.016984049938126515,
317,38.44833846372092,2.5684985016748416,0.9663203580760478,0.016635071667669955,
318,36.111605627158696,2.242757323688144,0.9670065822740486,0.015871266032103964,
319,38.7060599708075,2.3717156654719727,0.9685093650212538,0.01715153893205969,
320,37.03413778409701,2.439911475941483,0.9659910974236187,0.017316060326696442,
321,38.492652323664515,2.3842692134063985,0.965667725291845,0.017234182572568386,
322,35.02050542580733,2.3232039211468045,0.9658286519038078,0.016081570812044182,
323,38.62940679480522,2.574554215495782,0.9680954752956944,0.016869929336391257,
324,37.50351553590498,2.559010391408764,0.9665447358430322,0.01933998709176548,
325,36.805012918488686,2.5945820352610784,0.9616940609171788,0.019829449218297428,
326,36.20173979078484,2.593385188114379,0.9607343086197062,0.01905011903891907,
327,34.65020754615103,2.576189469541771,0.9622626689575589,0.019758305770885005,
328,34.88733296067795,2.643249497220797,0.9608737791051658,0.02161254390378705,
329,33.76122802143395,2.4454503955973017,0.957242014246419,0.021117246338184965,
330,34.19383321347402,2.5746152168610936,0.9582114454165376,0.021569217188065582,
331,32.56824072932123,2.5349250125707594,0.9573267967539748,0.020728087157440574,
332,34.17317557403241,2.6154421601488487,0.9589734792823253,0.021443357535473703,
333,32.72100393598748,2.4547346284530356,0.9575731025114468,0.022023982800860202,
334,32.11806126730898,2.6433022988487163,0.9564370902166923,0.022192199599595744,
335,32.39697580454946,2.682060680180033,0.9561080945238768,0.023810924559082215,
336,31.854761553121023,2.552136850196356,0.952945111010194,0.02298963790282163,
337,30.034499237560432,2.3802559945074524,0.9545492476452596,0.022451779809853335,
338,31.155117011059748,2.682294055175722,0.9556005227969234,0.024689379233816693,
339,30.739695313170202,2.7046271691197257,0.9512308069793179,0.024593960963861905,
340,29.15430798354159,2.702791090637647,0.9514169409881682,0.023702703045364818,
341,29.128557054325224,2.7928051668680087,0.9531564120409272,0.02494152067456337,
342,28.654552211237565,2.5097366365373746,0.9507390381044329,0.024901885999872683,
343,27.81878811518755,2.553942959902615,0.9508163319266054,0.02675500200263938,
344,28.770299436241658,2.6937337137075414,0.9472058261268825,0.025451741617960703,
345,27.205579147338103,2.547691351376666,0.949744307915466,0.025258606248189756,
346,26.473329962041205,2.4784489472605022,0.9501207846932216,0.027054881201166937,
347,26.64923327969914,2.650105012011245,0.9466222041944754,0.026380682159609557,
348,26.624331589385744,2.3421593874130417,0.9479345760719873,0.027630495748165694,
349,25.451103999128787,2.517439670596107,0.9455024527989581,0.028368612881469104,
350,26.333536405695337,2.7521588127278136,0.9440675524338805,0.028609327521521392,
351,25.303568336142618,2.3559242041548285,0.943599838578191,0.03159508996755427,
352,24.686468994530486,2.619861235803036,0.9378080697749493,0.03222600514884062,
353,25.030103771227886,2.756187810958614,0.9365865051101718,0.03384016866871908,
354,23.755346365128307,2.5475443216283855,0.9334648196780891,0.03353209794252217,
355,24.505670042510964,2.598998212823295,0.9340602057073825,0.035299660861260324,
356,23.095384674346757,2.4892254901212727,0.9306467443343993,0.0385738910402965,
357,23.800356247739966,2.843065620203839,0.9243401629893956,0.03829889106658277,
358,23.523789426916167,2.803012075073114,0.9248690229237644,0.04209414335384207,
359,22.088466559831694,2.716128732052013,0.9175836301970096,0.043567463910771695,
360,23.0926179740961,3.0688574510190563,0.914763196090073,0.04509815784238159,
361,22.11784975917745,2.912413074618429,0.9118375281560132,0.05081600560802535,
362,22.00990001168952,2.973836703605661,0.9009502552099041,0.05541215831136776,
363,21.897706834957223,3.1100047730792517,0.8922461906659884,0.057565457814874564,
364,21.438049386039843,3.094407797341062,0.888182866303687,0.06394601606315861,
365,20.97519863214348,3.29291683126746,0.8761970608440325,0.06771044443653373,
366,20.93543501048025,3.442334087986792,0.8691638154127255,0.07676893517710787,
367,20.741152052942017,3.83386117915106,0.8523555990540111,0.08222595344276429,
368,20.421199987335427,3.7142255710321193,0.842309200534043,0.09685029724712874,
369,20.83238289244372,4.458568007533575,0.8156793855825997,0.104464455452855,
370,20.348966514411927,4.3699694265194795,0.8019839115473516,0.11730743076818162,
371,20.102933941586866,5.188832001857943,0.7791461717770685,0.1339338211018607,
372,20.3520271932717,5.3861221165064315,0.7500706262312238,0.14714224603374945,
373,19.93990358740378,5.635105003062759,0.7273663485003575,0.17519226048689632,
374,20.382675206137296,6.845343728539889,0.6803078071607159,0.19689230513508518,
